1137;9
1138;9
1139;9
113A;9
113B;9
113C;9
113D;9
113E;9
113F;9
1140;9
1141;9
1142;9
1143;9
1144;9
1145;9
1146;9
1147;9
1148;9
1149;9
114A;9
114B;9
114C;9
114D;9
114E;9
114F;9
1150;9
1151;9
1152;9
1153;9
1154;9
1155;9
1156;9
1157;9
1158;9
1159;9
115A;9
115B;9
115C;9
115D;9
115E;9
115F;9
1160;10
1161;10
1162;10
1163;10
1164;10
1165;10
1166;10
1167;10
1168;10
1169;10
116A;10
116B;10
116C;10
116D;10
116E;10
116F;10
1170;10
1171;10
1172;10
1173;10
1174;10
1175;10
1176;10
1177;10
1178;10
1179;10
117A;10
117B;10
117C;10
117D;10
117E;10
117F;10
1180;10
1181;10
1182;10
1183;10
1184;10
1185;10
1186;10
1187;10
1188;10
1189;10
118A;10
118B;10
118C;10
118D;10
118E;10
118F;10
1190;10
1191;10
1192;10
1193;10
1194;10
1195;10
1196;10
1197;10
1198;10
1199;10
119A;10
119B;10
119C;10
119D;10
119E;10
119F;10
11A0;10
11A1;10
11A2;10
11A3;10
11A4;10
11A5;10
11A6;10
11A7;10
11A8;11
11A9;11
11AA;11
11AB;11
11AC;11
11AD;11
11AE;11
11AF;11
11B0;11
11B1;11
11B2;11
11B3;11
11B4;11
11B5;11
11B6;11
11B7;11
11B8;11
11B9;11
11BA;11
11BB;11
11BC;11
11BD;11
11BE;11
11BF;11
11C0;11
11C1;11
11C2;11
11C3;11
11C4;11
11C5;11
11C6;11
11C7;11
11C8;11
11C9;11
11CA;11
11CB;11
11CC;11
11CD;11
11CE;11
11CF;11
11D0;11
11D1;11
11D2;11
11D3;11
11D4;11
11D5;11
11D6;11
11D7;11
11D8;11
11D9;11
11DA;11
11DB;11
11DC;11
11DD;11
11DE;11
11DF;11
11E0;11
11E1;11
11E2;11
11E3;11
11E4;11
11E5;11
11E6;11
11E7;11
11E8;11
11E9;11
11EA;11
11EB;11
11EC;11
11ED;11
11EE;11
11EF;11
11F0;11
11F1;11
11F2;11
11F3;11
11F4;11
11F5;11
11F6;11
11F7;11
11F8;11
11F9;11
11FA;11
11FB;11
11FC;11
11FD;11
11FE;11
11FF;11
135D;4
135E;4
135F;4
1712;4
1713;4
1714;4
1715;4
1732;4
1733;4
1734;4
1752;4
1753;4
1772;4
1773;4
17B4;4
17B5;4
17B6;8
17B7;4
17B8;4
17B9;4
17BA;4
17BB;4
17BC;4
17BD;4
17BE;8
17BF;8
17C0;8
17C1;8
17C2;8
17C3;8
17C4;8
17C5;8
17C6;4
17C7;8
17C8;8
17C9;4
17CA;4
17CB;4
17CC;4
17CD;4
17CE;4
17CF;4
17D0;4
17D1;4
17D2;4
17D3;4
17DD;4
180B;4
180C;4
180D;4
180E;3
180F;4
1885;4
1886;4
18A9;4
1920;4
1921;4
1922;4
1923;8
1924;8
1925;8
1926;8
1927;4
1928;4
1929;8
192A;8
192B;8
1930;8
1931;8
1932;4
1933;8
1934;8
1935;8
1936;8
1937;8
1938;8
1939;4
193A;4
193B;4
1A17;4
1A18;4
1A19;8
1A1A;8
1A1B;4
1A55;8
1A56;4
1A57;8
1A58;4
1A59;4
1A5A;4
1A5B;4
1A5C;4
1A5D;4
1A5E;4
1A60;4
1A62;4
1A65;4
1A66;4
1A67;4
1A68;4
1A69;4
1A6A;4
1A6B;4
1A6C;4
1A6D;8
1A6E;8
1A6F;8
1A70;8
1A71;8
1A72;8
1A73;4
1A74;4
1A75;4
1A76;4
1A77;4
1A78;4
1A79;4
1A7A;4
1A7B;4
1A7C;4
1A7F;4
1AB0;4
1AB1;4
1AB2;4
1AB3;4
1AB4;4
1AB5;4
1AB6;4
1AB7;4
1AB8;4
1AB9;4
1ABA;4
1ABB;4
1ABC;4
1ABD;4
1ABE;4
1ABF;4
1AC0;4
1AC1;4
1AC2;4
1AC3;4
1AC4;4
1AC5;4
1AC6;4
1AC7;4
1AC8;4
1AC9;4
1ACA;4
1ACB;4
1ACC;4
1ACD;4
1ACE;4
1B00;4
1B01;4
1B02;4
1B03;4
1B04;8
1B34;4
1B35;4
1B36;4
1B37;4
1B38;4
1B39;4
1B3A;4
1B3B;4
1B3C;4
1B3D;4
1B3E;8
1B3F;8
1B40;8
1B41;8
1B42;4
1B43;4
1B44;4
1B6B;4
1B6C;4
1B6D;4
1B6E;4
1B6F;4
1B70;4
1B71;4
1B72;4
1B73;4
1B80;4
1B81;4
1B82;8
1BA1;8
1BA2;4
1BA3;4
1BA4;4
1BA5;4
1BA6;8
1BA7;8
1BA8;4
1BA9;4
1BAA;4
1BAB;4
1BAC;4
1BAD;4
1BE6;4
1BE7;8
1BE8;4
1BE9;4
1BEA;8
1BEB;8
1BEC;8
1BED;4
1BEE;8
1BEF;4
1BF0;4
1BF1;4
1BF2;4
1BF3;4
1C24;8
1C25;8
1C26;8
1C27;8
1C28;8
1C29;8
1C2A;8
1C2B;8
1C2C;4
1C2D;4
1C2E;4
1C2F;4
1C30;4
1C31;4
1C32;4
1C33;4
1C34;8
1C35;8
1C36;4
1C37;4
1CD0;4
1CD1;4
1CD2;4
1CD4;4
1CD5;4
1CD6;4
1CD7;4
1CD8;4
1CD9;4
1CDA;4
1CDB;4
1CDC;4
1CDD;4
1CDE;4
1CDF;4
1CE0;4
1CE1;8
1CE2;4
1CE3;4
1CE4;4
1CE5;4
1CE6;4
1CE7;4
1CE8;4
1CED;4
1CF4;4
1CF7;8
1CF8;4
1CF9;4
1DC0;4
1DC1;4
1DC2;4
1DC3;4
1DC4;4
1DC5;4
1DC6;4
1DC7;4
1DC8;4
1DC9;4
1DCA;4
1DCB;4
1DCC;4
1DCD;4
1DCE;4
1DCF;4
1DD0;4
1DD1;4
1DD2;4
1DD3;4
1DD4;4
1DD5;4
1DD6;4
1DD7;4
1DD8;4
1DD9;4
1DDA;4
1DDB;4
1DDC;4
1DDD;4
1DDE;4
1DDF;4
1DE0;4
1DE1;4
1DE2;4
1DE3;4
1DE4;4
1DE5;4
1DE6;4
1DE7;4
1DE8;4
1DE9;4
1DEA;4
1DEB;4
1DEC;4
1DED;4
1DEE;4
1DEF;4
1DF0;4
1DF1;4
1DF2;4
1DF3;4
1DF4;4
1DF5;4
1DF6;4
1DF7;4
1DF8;4
1DF9;4
1DFA;4
1DFB;4
1DFC;4
1DFD;4
1DFE;4
1DFF;4
200B;3
200C;4
200D;5
200E;3
200F;3
2028;3
2029;3
202A;3
202B;3
202C;3
202D;3
202E;3
2060;3
2061;3
2062;3
2063;3
2064;3
2065;3
2066;3
2067;3
2068;3
2069;3
206A;3
206B;3
206C;3
206D;3
206E;3
206F;3
20D0;4
20D1;4
20D2;4
20D3;4
20D4;4
20D5;4
20D6;4
20D7;4
20D8;4
20D9;4
20DA;4
20DB;4
20DC;4
20DD;4
20DE;4
20DF;4
20E0;4
20E1;4
20E2;4
20E3;4
20E4;4
20E5;4
20E6;4
20E7;4
20E8;4
20E9;4
20EA;4
20EB;4
20EC;4
20ED;4
20EE;4
20EF;4
20F0;4
2CEF;4
2CF0;4
2CF1;4
2D7F;4
2DE0;4
2DE1;4
2DE2;4
2DE3;4
2DE4;4
2DE5;4
2DE6;4
2DE7;4
2DE8;4
2DE9;4
2DEA;4
2DEB;4
2DEC;4
2DED;4
2DEE;4
2DEF;4
2DF0;4
2DF1;4
2DF2;4
2DF3;4
2DF4;4
2DF5;4
2DF6;4
2DF7;4
2DF8;4
2DF9;4
2DFA;4
2DFB;4
2DFC;4
2DFD;4
2DFE;4
2DFF;4
302A;4
302B;4
302C;4
302D;4
302E;4
302F;4
3099;4
309A;4
A66F;4
A670;4
A671;4
A672;4
A674;4
A675;4
A676;4
A677;4
A678;4
A679;4
A67A;4
A67B;4
A67C;4
A67D;4
A69E;4
A69F;4
A6F0;4
A6F1;4
A802;4
A806;4
A80B;4
A823;8
A824;8
A825;4
A826;4
A827;8
A82C;4
A880;8
A881;8
A8B4;8
A8B5;8
A8B6;8
A8B7;8
A8B8;8
A8B9;8
A8BA;8
A8BB;8
A8BC;8
A8BD;8
A8BE;8
A8BF;8
A8C0;8
A8C1;8
A8C2;8
A8C3;8
A8C4;4
A8C5;4
A8E0;4
A8E1;4
A8E2;4
A8E3;4
A8E4;4
A8E5;4
A8E6;4
A8E7;4
A8E8;4
A8E9;4
A8EA;4
A8EB;4
A8EC;4
A8ED;4
A8EE;4
A8EF;4
A8F0;4
A8F1;4
A8FF;4
A926;4
A927;4
A928;4
A929;4
A92A;4
A92B;4
A92C;4
A92D;4
A947;4
A948;4
A949;4
A94A;4
A94B;4
A94C;4
A94D;4
A94E;4
A94F;4
A950;4
A951;4
A952;8
A953;4
A960;9
A961;9
A962;9
A963;9
A964;9
A965;9
A966;9
A967;9
A968;9
A969;9
A96A;9
A96B;9
A96C;9
A96D;9
A96E;9
A96F;9
A970;9
A971;9
A972;9
A973;9
A974;9
A975;9
A976;9
A977;9
A978;9
A979;9
A97A;9
A97B;9
A97C;9
A980;4
A981;4
A982;4
A983;8
A9B3;4
A9B4;8
A9B5;8
A9B6;4
A9B7;4
A9B8;4
A9B9;4
A9BA;8
A9BB;8
A9BC;4
A9BD;4
A9BE;8
A9BF;8
A9C0;4
A9E5;4
AA29;4
AA2A;4
AA2B;4
AA2C;4
AA2D;4
AA2E;4
AA2F;8
AA30;8
AA31;4
AA32;4
AA33;8
AA34;8
AA35;4
AA36;4
AA43;4
AA4C;4
AA4D;8
AA7C;4
AAB0;4
AAB2;4
AAB3;4
AAB4;4
AAB7;4
AAB8;4
AABE;4
AABF;4
AAC1;4
AAEB;8
AAEC;4
AAED;4
AAEE;8
AAEF;8
AAF5;8
AAF6;4
ABE3;8
ABE4;8
ABE5;4
ABE6;8
ABE7;8
ABE8;4
ABE9;8
ABEA;8
ABEC;8
ABED;4
AC00;12
AC01;13
AC02;13
AC03;13
AC04;13
AC05;13
AC06;13
AC07;13
AC08;13
AC09;13
AC0A;13
AC0B;13
AC0C;13
AC0D;13
AC0E;13
AC0F;13
AC10;13
AC11;13
AC12;13
AC13;13
AC14;13
AC15;13
AC16;13
AC17;13
AC18;13
AC19;13
AC1A;13
AC1B;13
AC1C;12
AC1D;13
AC1E;13
AC1F;13
AC20;13
AC21;13
AC22;13
AC23;13
AC24;13
AC25;13
AC26;13
AC27;13
AC28;13
AC29;13
AC2A;13
AC2B;13
AC2C;13
AC2D;13
AC2E;13
AC2F;13
AC30;13
AC31;13
AC32;13
AC33;13
AC34;13
AC35;13
AC36;13
AC37;13
AC38;12
AC39;13
AC3A;13
AC3B;13
AC3C;13
AC3D;13
AC3E;13
AC3F;13
AC40;13
AC41;13
AC42;13
AC43;13
AC44;13
AC45;13
AC46;13
AC47;13
AC48;13
AC49;13
AC4A;13
AC4B;13
AC4C;13
AC4D;13
AC4E;13
AC4F;13
AC50;13
AC51;13
AC52;13
AC53;13
AC54;12
AC55;13
AC56;13
AC57;13
AC58;13
AC59;13
AC5A;13
AC5B;13
AC5C;13
AC5D;13
AC5E;13
AC5F;13
AC60;13
AC61;13
AC62;13
AC63;13
AC64;13
AC65;13
AC66;13
AC67;13
AC68;13
AC69;13
AC6A;13
AC6B;13
AC6C;13
AC6D;13
AC6E;13
AC6F;13
AC70;12
AC71;13
AC72;13
AC73;13
AC74;13
AC75;13
AC76;13
AC77;13
AC78;13
AC79;13
AC7A;13
AC7B;13
AC7C;13
AC7D;13
AC7E;13
AC7F;13
AC80;13
AC81;13
AC82;13
AC83;13
AC84;13
AC85;13
AC86;13
AC87;13
AC88;13
AC89;13
AC8A;13
AC8B;13
AC8C;12
AC8D;13
AC8E;13
AC8F;13
AC90;13
AC91;13
AC92;13
AC93;13
AC94;13
AC95;13
AC96;13
AC97;13
AC98;13
AC99;13
AC9A;13
AC9B;13
AC9C;13
AC9D;13
AC9E;13
AC9F;13
ACA0;13
ACA1;13
ACA2;13
ACA3;13
ACA4;13
ACA5;13
ACA6;13
ACA7;13
ACA8;12
ACA9;13
ACAA;13
ACAB;13
ACAC;13
ACAD;13
ACAE;13
ACAF;13
ACB0;13
ACB1;13
ACB2;13
ACB3;13
ACB4;13
ACB5;13
ACB6;13
ACB7;13
ACB8;13
ACB9;13
ACBA;13
ACBB;13
ACBC;13
ACBD;13
ACBE;13
ACBF;13
ACC0;13
ACC1;13
ACC2;13
ACC3;13
ACC4;12
ACC5;13
ACC6;13
ACC7;13
ACC8;13
ACC9;13
ACCA;13
ACCB;13
ACCC;13
ACCD;13
ACCE;13
ACCF;13
ACD0;13
ACD1;13
ACD2;13
ACD3;13
ACD4;13
ACD5;13
ACD6;13
ACD7;13
ACD8;13
ACD9;13
ACDA;13
ACDB;13
ACDC;13
ACDD;13
ACDE;13
ACDF;13
ACE0;12
ACE1;13
ACE2;13
ACE3;13
ACE4;13
ACE5;13
ACE6;13
ACE7;13
ACE8;13
ACE9;13
ACEA;13
ACEB;13
ACEC;13
ACED;13
ACEE;13
ACEF;13
ACF0;13
ACF1;13
ACF2;13
ACF3;13
ACF4;13
ACF5;13
ACF6;13
ACF7;13
ACF8;13
ACF9;13
ACFA;13
ACFB;13
ACFC;12
ACFD;13
ACFE;13
ACFF;13
AD00;13
AD01;13
AD02;13
AD03;13
AD04;13
AD05;13
AD06;13
AD07;13
AD08;13
AD09;13
AD0A;13
AD0B;13
AD0C;13
AD0D;13
AD0E;13
AD0F;13
AD10;13
AD11;13
AD12;13
AD13;13
AD14;13
AD15;13
AD16;13
AD17;13
AD18;12
AD19;13
AD1A;13
AD1B;13
AD1C;13
AD1D;13
AD1E;13
AD1F;13
AD20;13
AD21;13
AD22;13
AD23;13
AD24;13
AD25;13
AD26;13
AD27;13
AD28;13
AD29;13
AD2A;13
AD2B;13
AD2C;13
AD2D;13
AD2E;13
AD2F;13
AD30;13
AD31;13
AD32;13
AD33;13
AD34;12
AD35;13
AD36;13
AD37;13
AD38;13
AD39;13
AD3A;13
AD3B;13
AD3C;13
AD3D;13
AD3E;13
AD3F;13
AD40;13
AD41;13
AD42;13
AD43;13
AD44;13
AD45;13
AD46;13
AD47;13
AD48;13
AD49;13
AD4A;13
AD4B;13
AD4C;13
AD4D;13
AD4E;13
AD4F;13
AD50;12
AD51;13
AD52;13
AD53;13
AD54;13
AD55;13
AD56;13
AD57;13
AD58;13
AD59;13
AD5A;13
AD5B;13
AD5C;13
AD5D;13
AD5E;13
AD5F;13
AD60;13
AD61;13
AD62;13
AD63;13
AD64;13
AD65;13
AD66;13
AD67;13
AD68;13
AD69;13
AD6A;13
AD6B;13
AD6C;12
AD6D;13
AD6E;13
AD6F;13
AD70;13
AD71;13
AD72;13
AD73;13
AD74;13
AD75;13
AD76;13
AD77;13
AD78;13
AD79;13
AD7A;13
AD7B;13
AD7C;13
AD7D;13
AD7E;13
AD7F;13
AD80;13
AD81;13
AD82;13
AD83;13
AD84;13
AD85;13
AD86;13
AD87;13
AD88;12
AD89;13
AD8A;13
AD8B;13
AD8C;13
AD8D;13
AD8E;13
AD8F;13
AD90;13
AD91;13
AD92;13
AD93;13
AD94;13
AD95;13
AD96;13
AD97;13
AD98;13
AD99;13
AD9A;13
AD9B;13
AD9C;13
AD9D;13
AD9E;13
AD9F;13
ADA0;13
ADA1;13
ADA2;13
ADA3;13
ADA4;12
ADA5;13
ADA6;13
ADA7;13
ADA8;13
ADA9;13
ADAA;13
ADAB;13
ADAC;13
ADAD;13
ADAE;13
ADAF;13
ADB0;13
ADB1;13
ADB2;13
ADB3;13
ADB4;13
ADB5;13
ADB6;13
ADB7;13
ADB8;13
ADB9;13
ADBA;13
ADBB;13
ADBC;13
ADBD;13
ADBE;13
ADBF;13
ADC0;12
ADC1;13
ADC2;13
ADC3;13
ADC4;13
ADC5;13
ADC6;13
ADC7;13
ADC8;13
ADC9;13
ADCA;13
ADCB;13
ADCC;13
ADCD;13
ADCE;13
ADCF;13
ADD0;13
ADD1;13
ADD2;13
ADD3;13
ADD4;13
ADD5;13
ADD6;13
ADD7;13
ADD8;13
ADD9;13
ADDA;13
ADDB;13
ADDC;12
ADDD;13
ADDE;13
ADDF;13
ADE0;13
ADE1;13
ADE2;13
ADE3;13
ADE4;13
ADE5;13
ADE6;13
ADE7;13
ADE8;13
ADE9;13
ADEA;13
ADEB;13
ADEC;13
ADED;13
ADEE;13
ADEF;13
ADF0;13
ADF1;13
ADF2;13
ADF3;13
ADF4;13
ADF5;13
ADF6;13
ADF7;13
ADF8;12
ADF9;13
ADFA;13
ADFB;13
ADFC;13
ADFD;13
ADFE;13
ADFF;13
AE00;13
AE01;13
AE02;13
AE03;13
AE04;13
AE05;13
AE06;13
AE07;13
AE08;13
AE09;13
AE0A;13
AE0B;13
AE0C;13
AE0D;13
AE0E;13
AE0F;13
AE10;13
AE11;13
AE12;13
AE13;13
AE14;12
AE15;13
AE16;13
AE17;13
AE18;13
AE19;13
AE1A;13
AE1B;13
AE1C;13
AE1D;13
AE1E;13
AE1F;13
AE20;13
AE21;13
AE22;13
AE23;13
AE24;13
AE25;13
AE26;13
AE27;13
AE28;13
AE29;13
AE2A;13
AE2B;13
AE2C;13
AE2D;13
AE2E;13
AE2F;13
AE30;12
AE31;13
AE32;13
AE33;13
AE34;13
AE35;13
AE36;13
AE37;13
AE38;13
AE39;13
AE3A;13
AE3B;13
AE3C;13
AE3D;13
AE3E;13
AE3F;13
AE40;13
AE41;13
AE42;13
AE43;13
AE44;13
AE45;13
AE46;13
AE47;13
AE48;13
AE49;13
AE4A;13
AE4B;13
AE4C;12
AE4D;13
AE4E;13
AE4F;13
AE50;13
AE51;13
AE52;13
AE53;13
AE54;13
AE55;13
AE56;13
AE57;13
AE58;13
AE59;13
AE5A;13
AE5B;13
AE5C;13
AE5D;13
AE5E;13
AE5F;13
AE60;13
AE61;13
AE62;13
AE63;13
AE64;13
AE65;13
AE66;13
AE67;13
AE68;12
AE69;13
AE6A;13
AE6B;13
AE6C;13
AE6D;13
AE6E;13
AE6F;13
AE70;13
AE71;13
AE72;13
AE73;13
AE74;13
AE75;13
AE76;13
AE77;13
AE78;13
AE79;13
